1,NC_045512,1
2,NC_045512,2
3,NC_045512,3
4,NC_045512,4
5,NC_045512,5
6,NC_045512,6
7,NC_045512,7
8,NC_045512,8
9,NC_045512,9
10,NC_045512,10
11,NC_045512,11
12,NC_045512,12
13,NC_045512,13
14,NC_045512,14
15,NC_045512,15
16,NC_045512,16
17,NC_045512,17
18,NC_045512,18
19,NC_045512,19
20,NC_045512,20
21,NC_045512,21
22,NC_045512,22
23,NC_045512,23
24,NC_045512,24
25,NC_045512,25
26,NC_045512,26
27,NC_045512,27
28,NC_045512,28
29,NC_045512,29
30,NC_045512,30
31,NC_045512,31
32,NC_045512,32
33,NC_045512,33
34,NC_045512,34
35,NC_045512,35
36,NC_045512,36
37,NC_045512,37
38,NC_045512,38
39,NC_045512,39
40,NC_045512,40
41,NC_045512,41
42,NC_045512,42
43,NC_045512,43
44,NC_045512,44
45,NC_045512,45
46,NC_045512,46
47,NC_045512,47
48,NC_045512,48
49,NC_045512,49
50,NC_045512,50
51,NC_045512,51
52,NC_045512,52
53,NC_045512,53
54,NC_045512,54
55,NC_045512,55
56,NC_045512,56
57,NC_045512,57
58,NC_045512,58
59,NC_045512,59
60,NC_045512,60
61,NC_045512,61
62,NC_045512,62
63,NC_045512,63
64,NC_045512,64
65,NC_045512,65
66,NC_045512,66
67,NC_045512,67
68,NC_045512,68
69,NC_045512,69
70,NC_045512,70
71,NC_045512,71
72,NC_045512,72
73,NC_045512,73
74,NC_045512,74
75,NC_045512,75
76,NC_045512,76
77,NC_045512,77
78,NC_045512,78
79,NC_045512,79
80,NC_045512,80
81,NC_045512,81
82,NC_045512,82
83,NC_045512,83
84,NC_045512,84
85,NC_045512,85
86,NC_045512,86
87,NC_045512,87
88,NC_045512,88
89,NC_045512,89
90,NC_045512,90
91,NC_045512,91
92,NC_045512,92
93,NC_045512,93
94,NC_045512,94
95,NC_045512,95
96,NC_045512,96
97,NC_045512,97
98,NC_045512,98
99,NC_045512,99
100,NC_045512,100
101,NC_045512,101
102,NC_045512,102
103,NC_045512,103
104,NC_045512,104
105,NC_045512,105
106,NC_045512,106
107,NC_045512,107
108,NC_045512,108
109,NC_045512,109
110,NC_045512,110
111,NC_045512,111
112,NC_045512,112
113,NC_045512,113
114,NC_045512,114
115,NC_045512,115
116,NC_045512,116
117,NC_045512,117
118,NC_045512,118
119,NC_045512,119
120,NC_045512,120
121,NC_045512,121
122,NC_045512,122
123,NC_045512,123
124,NC_045512,124
125,NC_045512,125
126,NC_045512,126
127,NC_045512,127
128,NC_045512,128
129,NC_045512,129
130,NC_045512,130
131,NC_045512,131
132,NC_045512,132
133,NC_045512,133
134,NC_045512,134
135,NC_045512,135
136,NC_045512,136
137,NC_045512,137
138,NC_045512,138
139,NC_045512,139
140,NC_045512,140
141,NC_045512,141
142,NC_045512,142
143,NC_045512,143
144,NC_045512,144
145,NC_045512,145
146,NC_045512,146
147,NC_045512,147
148,NC_045512,148
149,NC_045512,149
150,NC_045512,150
151,NC_045512,151
152,NC_045512,152
153,NC_045512,153
154,NC_045512,154
155,NC_045512,155
156,NC_045512,156
157,NC_045512,157
158,NC_045512,158
159,NC_045512,159
160,NC_045512,160
161,NC_045512,161
162,NC_045512,162
163,NC_045512,163
164,NC_045512,164
165,NC_045512,165
166,NC_045512,166
167,NC_045512,167
168,NC_045512,168
169,NC_045512,169
170,NC_045512,170
171,NC_045512,171
172,NC_045512,172
173,NC_045512,173
174,NC_045512,174
175,NC_045512,175
176,NC_045512,176
177,NC_045512,177
178,NC_045512,178
179,NC_045512,179
180,NC_045512,180
181,NC_045512,181
182,NC_045512,182
183,NC_045512,183
184,NC_045512,184
185,NC_045512,185
186,NC_045512,186
187,NC_045512,187
188,NC_045512,188
189,NC_045512,189
190,NC_045512,190
191,NC_045512,191
192,NC_045512,192
193,NC_045512,193
194,NC_045512,194
195,NC_045512,195
196,NC_045512,196
197,NC_045512,197
198,NC_045512,198
199,NC_045512,199
200,NC_045512,200
201,NC_045512,201
202,NC_045512,202
203,NC_045512,203
204,NC_045512,204
205,NC_045512,205
206,NC_045512,206
207,NC_045512,207
208,NC_045512,208
209,NC_045512,209
210,NC_045512,210
211,NC_045512,211
212,NC_045512,212
213,NC_045512,213
214,NC_045512,214
215,NC_045512,215
216,NC_045512,216
217,NC_045512,217
218,NC_045512,218
219,NC_045512,219
220,NC_045512,220
221,NC_045512,221
222,NC_045512,222
223,NC_045512,223
224,NC_045512,224
225,NC_045512,225
226,NC_045512,226
227,NC_045512,227
228,NC_045512,228
229,NC_045512,229
230,NC_045512,230
231,NC_045512,231
232,NC_045512,232
233,NC_045512,233
234,NC_045512,234
235,NC_045512,235
236,NC_045512,236
237,NC_045512,237
238,NC_045512,238
239,NC_045512,239
240,NC_045512,240
241,NC_045512,241
242,NC_045512,242
243,NC_045512,243
244,NC_045512,244
245,NC_045512,245
246,NC_045512,246
247,NC_045512,247
248,NC_045512,248
249,NC_045512,249
250,NC_045512,250
251,NC_045512,251
252,NC_045512,252
253,NC_045512,253
254,NC_045512,254
255,NC_045512,255
256,NC_045512,256
257,NC_045512,257
258,NC_045512,258
259,NC_045512,259
260,NC_045512,260
261,NC_045512,261
262,NC_045512,262
263,NC_045512,263
264,NC_045512,264
265,NC_045512,265
266,NC_045512,266
267,NC_045512,267
268,NC_045512,268
269,NC_045512,269
270,NC_045512,270
271,NC_045512,271
272,NC_045512,272
273,NC_045512,273
274,NC_045512,274
275,NC_045512,275
276,NC_045512,276
277,NC_045512,277
278,NC_045512,278
279,NC_045512,279
280,NC_045512,280
281,NC_045512,281
282,NC_045512,282
283,NC_045512,283
284,NC_045512,284
285,NC_045512,285
286,NC_045512,286
287,NC_045512,287
288,NC_045512,288
289,NC_045512,289
290,NC_045512,290
291,NC_045512,291
292,NC_045512,292
293,NC_045512,293
294,NC_045512,294
295,NC_045512,295
296,NC_045512,296
297,NC_045512,297
298,NC_045512,298
299,NC_045512,299
300,NC_045512,300
301,NC_045512,301
302,NC_045512,302
303,NC_045512,303
304,NC_045512,304
305,NC_045512,305
306,NC_045512,306
307,NC_045512,307
308,NC_045512,308
309,NC_045512,309
310,NC_045512,310
311,NC_045512,311
312,NC_045512,312
313,NC_045512,313
314,NC_045512,314
315,NC_045512,315
316,NC_045512,316
317,NC_045512,317
318,NC_045512,318
319,NC_045512,319
320,NC_045512,320
321,NC_045512,321
322,NC_045512,322
323,NC_045512,323
324,NC_045512,324
325,NC_045512,325
326,NC_045512,326
327,NC_045512,327
328,NC_045512,328
329,NC_045512,329
330,NC_045512,330
331,NC_045512,331
332,NC_045512,332
333,NC_045512,333
334,NC_045512,334
335,NC_045512,335
336,NC_045512,336
337,NC_045512,337
338,NC_045512,338
339,NC_045512,339
340,NC_045512,340
341,NC_045512,341
342,NC_045512,342
343,NC_045512,343
344,NC_045512,344
345,NC_045512,345
346,NC_045512,346
347,NC_045512,347
348,NC_045512,348
349,NC_045512,349
350,NC_045512,350
351,NC_045512,351
352,NC_045512,352
353,NC_045512,353
354,NC_045512,354
355,NC_045512,355
